Devices
1000
,,AMTI7377 - Force,
Frame,Sub Frame,Fz
314,4,-456.401
314,5,-460.643
314,6,-464.206
314,7,-465.564
314,8,-472.351
314,9,-477.951
315,0,-478.799
315,1,-486.096
315,2,-487.453
315,3,-492.374
315,4,-492.544
315,5,-496.446
315,6,-499.331
315,7,-501.028
315,8,-504.082
315,9,-505.44
316,0,-510.7
316,1,-514.433
316,2,-516.639
316,3,-515.451
316,4,-520.712
316,5,-523.596
316,6,-526.142
316,7,-527.16
316,8,-529.196
316,9,-530.553
317,0,-532.759
317,1,-534.965
317,2,-536.323
317,3,-537.171
317,4,-538.529
317,5,-540.735
317,6,-542.262
317,7,-544.807
317,8,-546.334
317,9,-547.861
318,0,-546.843
318,1,-549.219
318,2,-550.067
318,3,-552.443
318,4,-553.122
318,5,-554.479
318,6,-556.515
318,7,-558.721
318,8,-556.006
318,9,-556.176
319,0,-559.909
319,1,-559.909
319,2,-560.758
319,3,-560.248
319,4,-562.115
319,5,-564.321
319,6,-562.963
319,7,-565
319,8,-567.375
319,9,-563.812
320,0,-566.357
320,1,-565.848
320,2,-566.866
320,3,-570.43
320,4,-567.715
320,5,-568.393
320,6,-568.054
320,7,-566.527
320,8,-567.884
320,9,-568.393
321,0,-564.66
321,1,-569.581
321,2,-567.715
321,3,-566.866
321,4,-564.321
321,5,-566.188
321,6,-563.812
321,7,-562.794
321,8,-562.624
321,9,-562.794
322,0,-559.739
322,1,-561.436
322,2,-558.721
322,3,-557.024
322,4,-556.176
322,5,-558.382
322,6,-555.497
322,7,-555.158
322,8,-554.309
322,9,-553.631
323,0,-549.898
323,1,-549.389
323,2,-548.879
323,3,-548.37
323,4,-544.807
323,5,-547.183
323,6,-545.655
323,7,-545.316
323,8,-543.11
323,9,-541.922
324,0,-540.904
324,1,-539.547
324,2,-538.529
324,3,-537.85
324,4,-536.323
324,5,-534.286
324,6,-534.626
324,7,-528.857
324,8,-528.178
324,9,-527.329
325,0,-528.517
325,1,-523.766
325,2,-525.972
325,3,-521.39
325,4,-519.354
325,5,-519.015
325,6,-516.469
325,7,-518.336
325,8,-515.282
325,9,-509.682
326,0,-510.7
326,1,-511.039
326,2,-511.039
326,3,-505.949
326,4,-505.779
326,5,-504.931
326,6,-501.537
326,7,-498.992
326,8,-500.01
326,9,-498.483
327,0,-495.089
327,1,-495.768
327,2,-495.089
327,3,-493.562
327,4,-489.659
327,5,-488.302
327,6,-488.471
327,7,-489.15
327,8,-486.096
327,9,-484.568
328,0,-481.514
328,1,-481.344
328,2,-480.666
328,3,-478.46
328,4,-477.442
328,5,-475.914
328,6,-477.442
328,7,-475.914
328,8,-473.03
328,9,-471.842
329,0,-471.333
329,1,-467.26
329,2,-464.036
329,3,-468.109
329,4,-463.018
329,5,-466.582
329,6,-461.491
329,7,-457.758
329,8,-458.267
329,9,-455.891
330,0,-458.097
330,1,-455.722
330,2,-454.025
330,3,-449.952
330,4,-451.649
330,5,-447.747
330,6,-448.595
330,7,-446.05
330,8,-442.995
330,9,-442.656
331,0,-440.789
331,1,-440.28
331,2,-440.28
331,3,-435.699
331,4,-437.905
331,5,-434.85
331,6,-435.359
331,7,-432.984
331,8,-432.475
331,9,-430.608
332,0,-430.608
332,1,-428.742
332,2,-426.875
332,3,-425.518
332,4,-427.214
332,5,-425.687
332,6,-423.142
332,7,-421.954
332,8,-421.445
332,9,-418.56
333,0,-420.427
333,1,-419.409
333,2,-418.051
333,3,-418.9
333,4,-414.997
333,5,-416.355
333,6,-418.051
333,7,-414.997
333,8,-412.961
333,9,-414.488
334,0,-413.979
334,1,-410.925
334,2,-411.603
334,3,-410.755
334,4,-410.755
334,5,-407.531
334,6,-411.094
334,7,-407.191
334,8,-407.361
334,9,-407.361
335,0,-406.682
335,1,-403.289
335,2,-407.701
335,3,-405.325
335,4,-403.119
335,5,-405.495
335,6,-401.083
335,7,-403.798
335,8,-401.422
335,9,-402.44
336,0,-400.234
336,1,-399.556
336,2,-402.44
336,3,-402.44
336,4,-402.44
336,5,-402.44
336,6,-403.628
336,7,-401.762
336,8,-400.913
336,9,-401.083
337,0,-404.816
337,1,-402.44
337,2,-400.574
337,3,-403.458
337,4,-405.325
337,5,-405.495
337,6,-404.646
337,7,-404.986
337,8,-405.834
337,9,-406.173
338,0,-406.852
338,1,-402.949
338,2,-408.21
338,3,-409.397
338,4,-408.888
338,5,-410.076
338,6,-409.397
338,7,-406.682
338,8,-408.719
338,9,-412.452
339,0,-411.094
339,1,-410.585
339,2,-414.997
339,3,-414.997
339,4,-414.149
339,5,-413.979
339,6,-414.827
339,7,-415.846
339,8,-418.9
339,9,-415.506
340,0,-420.597
340,1,-419.239
340,2,-420.088
340,3,-421.615
340,4,-420.766
340,5,-423.312
340,6,-419.748
340,7,-421.615
340,8,-423.99
340,9,-422.972
341,0,-427.724
341,1,-426.705
341,2,-427.384
341,3,-426.536
341,4,-427.554
341,5,-433.493
341,6,-431.457
341,7,-432.814
341,8,-432.644
341,9,-431.457
342,0,-433.493
342,1,-437.565
342,2,-435.529
342,3,-438.583
342,4,-438.244
342,5,-441.977
342,6,-439.602
342,7,-445.371
342,8,-443.504
342,9,-445.371
343,0,-446.389
343,1,-448.765
343,2,-452.498
343,3,-452.667
343,4,-454.364
343,5,-455.891
343,6,-458.097
343,7,-460.643
343,8,-458.267
343,9,-461.152
344,0,-461.83
344,1,-465.733
344,2,-466.751
344,3,-466.582
344,4,-470.145
344,5,-469.466
344,6,-473.878
344,7,-475.066
344,8,-478.629
344,9,-477.781
345,0,-483.211
345,1,-484.568
345,2,-486.944
345,3,-488.98
345,4,-489.489
345,5,-493.053
345,6,-495.089
345,7,-495.089
345,8,-500.858
345,9,-501.198
346,0,-503.573
346,1,-505.1
346,2,-507.476
346,3,-507.985
346,4,-511.039
346,5,-512.227
346,6,-514.433
346,7,-519.524
346,8,-521.39
346,9,-524.614
347,0,-526.311
347,1,-527.329
347,2,-532.25
347,3,-532.59
347,4,-538.698
347,5,-540.735
347,6,-538.02
347,7,-546.504
347,8,-545.316
347,9,-549.389
348,0,-551.255
348,1,-553.461
348,2,-554.818
348,3,-559.739
348,4,-561.436
348,5,-560.588
348,6,-566.527
348,7,-567.036
348,8,-568.902
348,9,-573.484
349,0,-577.387
349,1,-577.387
349,2,-579.253
349,3,-578.914
349,4,-585.532
349,5,-586.041
349,6,-589.944
349,7,-589.944
349,8,-592.828
349,9,-592.659
350,0,-597.24
350,1,-599.107
350,2,-601.143
350,3,-601.313
350,4,-604.197
350,5,-606.064
350,6,-610.136
350,7,-611.154
350,8,-612.851
350,9,-613.021
351,0,-616.245
351,1,-617.942
351,2,-620.317
351,3,-617.602
351,4,-619.469
351,5,-621.336
351,6,-624.05
351,7,-624.39
351,8,-626.087
351,9,-627.105
352,0,-628.802
352,1,-630.499
352,2,-628.462
352,3,-631.177
352,4,-629.311
352,5,-633.044
352,6,-631.686
352,7,-633.214
352,8,-635.25
352,9,-635.759
353,0,-633.723
353,1,-634.232
353,2,-634.91
353,3,-635.419
353,4,-636.947
353,5,-636.777
353,6,-632.026
353,7,-633.383
353,8,-633.553
353,9,-633.553
354,0,-634.401
354,1,-633.892
354,2,-634.062
354,3,-632.704
354,4,-632.195
354,5,-628.632
354,6,-628.632
354,7,-628.802
354,8,-626.596
354,9,-624.22
355,0,-623.881
355,1,-623.372
355,2,-621.166
355,3,-619.639
355,4,-617.772
355,5,-616.075
355,6,-616.075
355,7,-615.227
355,8,-612.682
355,9,-611.494
356,0,-607.421
356,1,-601.652
356,2,-603.688
356,3,-598.937
356,4,-598.937
356,5,-596.222
356,6,-588.247
356,7,-591.131
356,8,-588.416
356,9,-583.326
357,0,-581.12
357,1,-576.708
357,2,-573.823
357,3,-572.296
357,4,-567.036
357,5,-561.776
357,6,-558.382
357,7,-554.818
357,8,-550.746
357,9,-545.486
358,0,-542.771
358,1,-539.207
358,2,-538.698
358,3,-533.268
358,4,-527.669
358,5,-526.142
358,6,-520.881
358,7,-517.827
358,8,-510.021
358,9,-507.306
359,0,-500.858
359,1,-495.598
359,2,-489.998
359,3,-483.211
359,4,-475.066
359,5,-472.521
359,6,-464.376
359,7,-460.303
359,8,-451.989
359,9,-446.728
360,0,-442.147
360,1,-435.699
360,2,-431.626
360,3,-422.294
360,4,-415.846
360,5,-412.112
360,6,-403.289
360,7,-399.216
360,8,-389.714
360,9,-378.684
361,0,-373.424
361,1,-366.806
361,2,-360.867
361,3,-353.401
361,4,-345.086
361,5,-337.111
361,6,-328.118
361,7,-322.688
361,8,-314.203
361,9,-308.264
362,0,-300.12
362,1,-293.332
362,2,-284.169
362,3,-279.078
362,4,-269.067
362,5,-260.752
362,6,-256.68
362,7,-247.008
362,8,-236.148
362,9,-230.718
363,0,-218.84
363,1,-213.24
363,2,-204.417
363,3,-197.799
363,4,-189.824
363,5,-181.679
363,6,-173.025
363,7,-167.595
363,8,-158.092
363,9,-149.947
364,0,-143.16
364,1,-133.827
364,2,-125.003
364,3,-119.234
364,4,-110.58
364,5,-102.944
364,6,-96.1567
364,7,-89.539
364,8,-82.9212
364,9,-75.2853
365,0,-72.4007
365,1,-65.1041
365,2,-60.0136
365,3,-55.2624
365,4,-48.984
365,5,-46.6084
365,6,-41.0087
365,7,-41.3481
365,8,-38.6331
365,9,-34.3909
366,0,-31.1669
366,1,-31.1669
366,2,-30.1488
366,3,-28.4519
366,4,-24.3795
366,5,-25.737
366,6,-25.5673
366,7,0
366,8,0
366,9,0
367,0,0
367,1,0
367,2,0
367,3,0
367,4,0
367,5,0
367,6,0
367,7,0
367,8,0
367,9,0
368,0,0
368,1,0
368,2,0
368,3,0
368,4,0
368,5,0
368,6,0
368,7,0
368,8,0
368,9,0
369,0,0
369,1,0
369,2,0
369,3,0
369,4,0
369,5,0
369,6,0
369,7,0
369,8,0
369,9,0
370,0,0
370,1,0
370,2,0
370,3,0
370,4,0
370,5,0
370,6,0
370,7,0
370,8,0
370,9,0
371,0,0
371,1,0
371,2,0
371,3,0
371,4,0
371,5,0
371,6,0
371,7,0
371,8,0
371,9,0
372,0,0
372,1,0
372,2,0
372,3,0
372,4,0
372,5,0
372,6,0
372,7,0
372,8,0
372,9,0
373,0,0
373,1,0
373,2,0
373,3,0
373,4,0
373,5,0
373,6,0
373,7,0
373,8,0
373,9,0
374,0,0
374,1,0
374,2,0
374,3,0
374,4,0
374,5,0
374,6,0
374,7,0
374,8,0
374,9,0
375,0,0
375,1,0
375,2,0
375,3,0
375,4,0
375,5,0
375,6,0
375,7,0
375,8,0
375,9,0
376,0,0
376,1,0
376,2,0
376,3,0
376,4,0
376,5,0
376,6,0
376,7,0
376,8,0
376,9,0
377,0,0
377,1,0
377,2,0
377,3,0
377,4,0
377,5,0
377,6,0
377,7,0
377,8,0
377,9,0
378,0,0
378,1,0
378,2,0
378,3,0
378,4,0
378,5,0
378,6,0
378,7,0
378,8,0
378,9,0
379,0,0
379,1,0
379,2,0
379,3,0
379,4,0
379,5,0
379,6,0
379,7,0
379,8,0
379,9,0
380,0,0
380,1,0
380,2,0
380,3,0
380,4,0
380,5,0
380,6,0
380,7,0
380,8,0
380,9,0
381,0,0
381,1,0
381,2,0
381,3,0
381,4,0
381,5,0
381,6,0
381,7,0
381,8,0
381,9,0
382,0,0
382,1,0
382,2,0
382,3,0
382,4,0
382,5,0
382,6,0
382,7,0
382,8,0
382,9,0
383,0,0
383,1,0
383,2,0
383,3,0
383,4,0
383,5,0
383,6,0
383,7,0
383,8,0
383,9,0
384,0,0
384,1,0
384,2,0
384,3,0
384,4,0
384,5,0
384,6,0
384,7,0
384,8,0
384,9,0
385,0,0
385,1,0
385,2,0
385,3,0
385,4,0
385,5,0
385,6,0
385,7,0
385,8,0
385,9,0
386,0,0
386,1,0
386,2,0
386,3,0
386,4,0
386,5,0
386,6,0
386,7,0
386,8,0
386,9,0
387,0,0
387,1,0
387,2,0
387,3,0
387,4,0
387,5,0
387,6,0
387,7,0
387,8,0
387,9,0
388,0,0
388,1,0
388,2,0
388,3,0
388,4,0
388,5,0
388,6,0
388,7,0
388,8,0
388,9,0
389,0,0
389,1,0
389,2,0
389,3,0
389,4,0
389,5,0
389,6,0
389,7,0
389,8,0
389,9,0
390,0,0
390,1,0
390,2,0
390,3,0
390,4,0
390,5,0
390,6,0
390,7,0
390,8,0
390,9,0
391,0,0
391,1,0
391,2,0
391,3,0
391,4,0
391,5,0
391,6,0
391,7,0
391,8,0
391,9,0
392,0,0
392,1,0
392,2,0
392,3,0
392,4,0
392,5,0
392,6,0
392,7,0
392,8,0
392,9,0
393,0,0
393,1,0
393,2,0
393,3,0
393,4,0
393,5,0
393,6,0
393,7,0
393,8,0
393,9,0
394,0,0
394,1,0
394,2,0
394,3,0
394,4,0
394,5,0
394,6,0
394,7,0
394,8,0
394,9,0
395,0,0
395,1,0
395,2,0
395,3,0
395,4,0
395,5,0
395,6,0
395,7,0
395,8,0
395,9,0
396,0,0
396,1,0
396,2,0
396,3,0
396,4,0
396,5,0
396,6,0
396,7,0
396,8,0
396,9,0
397,0,0
397,1,0
397,2,0
397,3,0
397,4,0
397,5,0
397,6,0
397,7,0
397,8,0
397,9,0
398,0,0
398,1,0
398,2,0
398,3,0
398,4,0
398,5,0
398,6,0
398,7,0
398,8,0
398,9,0
399,0,0
399,1,0
399,2,0
399,3,0
399,4,0
399,5,0
399,6,0
399,7,0
399,8,0
399,9,0
400,0,0
400,1,0
400,2,0
400,3,0
400,4,0
400,5,0
400,6,0
400,7,0
400,8,0
400,9,0
401,0,0
401,1,0
401,2,0
401,3,0
401,4,0
401,5,0
401,6,0
401,7,0
401,8,0
401,9,0
402,0,0
402,1,0
402,2,0
402,3,0
402,4,0
402,5,0
402,6,0
402,7,0
402,8,0
402,9,0
403,0,0
403,1,0
403,2,0
403,3,0
403,4,0
403,5,0
403,6,0
403,7,0
403,8,0
403,9,0
404,0,0
404,1,0
404,2,0
404,3,0
404,4,0
404,5,0
404,6,0
404,7,0
404,8,0
404,9,0
405,0,0
405,1,0
405,2,0
405,3,0
405,4,0
405,5,0
405,6,0
405,7,0
405,8,0
405,9,0
406,0,0
406,1,0
406,2,0
406,3,0
406,4,0
406,5,0
406,6,0
406,7,0
406,8,0
406,9,0
407,0,0
407,1,0
407,2,0
407,3,0
407,4,0
407,5,0
407,6,0
407,7,0
407,8,0
407,9,0
408,0,0
408,1,0
408,2,0
408,3,0
408,4,0
408,5,0
408,6,0
408,7,0
408,8,0
408,9,0
409,0,0
409,1,0
409,2,0
409,3,0
409,4,0
409,5,0
409,6,0
409,7,0
409,8,0
409,9,0
410,0,0
410,1,0
410,2,0
410,3,0
410,4,0
410,5,0
410,6,0
410,7,0
410,8,0
410,9,0
411,0,0
411,1,0
411,2,0
411,3,0
411,4,0
411,5,0
411,6,0
411,7,0
411,8,0
411,9,0
412,0,0
412,1,0
412,2,0
412,3,0
412,4,0
412,5,0
412,6,0
412,7,0
412,8,0
412,9,0
413,0,0
413,1,0
413,2,0
413,3,0
413,4,0
413,5,0
413,6,0
413,7,0
413,8,0
413,9,0
414,0,0
414,1,0
414,2,0
414,3,0
414,4,0
414,5,0
414,6,0
414,7,0
414,8,0
414,9,0
415,0,0
415,1,0
415,2,0
415,3,0
415,4,0
415,5,0
415,6,0
415,7,0
415,8,0
415,9,0
416,0,0
416,1,0
416,2,0
416,3,0
416,4,0
416,5,0
416,6,0
416,7,0
416,8,0
416,9,0
417,0,0
417,1,0
417,2,0
417,3,0
417,4,0
417,5,0
417,6,0
417,7,0
417,8,0
417,9,0
418,0,0
418,1,0
418,2,0
418,3,0
418,4,0
418,5,0
418,6,0
418,7,0
418,8,0
418,9,0
419,0,0
419,1,0
419,2,0
419,3,0
419,4,0
419,5,0
419,6,0
419,7,0
419,8,0
419,9,0
420,0,0
420,1,0
420,2,0
420,3,0
420,4,0
420,5,0
420,6,0
420,7,0
420,8,0
420,9,0
421,0,0
421,1,0
421,2,0
421,3,0
421,4,0
421,5,0
421,6,0
421,7,0
421,8,0
421,9,0
422,0,0
422,1,0
422,2,0
422,3,0
422,4,0
422,5,0
422,6,0
422,7,0
422,8,0
422,9,0
423,0,0
423,1,0
423,2,0
423,3,0
423,4,0
423,5,0
423,6,0
423,7,0
423,8,0
423,9,0
424,0,0
424,1,0
424,2,0
424,3,0
424,4,0
424,5,0
424,6,0
424,7,0
424,8,0
424,9,0
425,0,0
425,1,0
425,2,0
425,3,0
425,4,0
425,5,0
425,6,0
425,7,0
425,8,0
425,9,0
426,0,0
426,1,0
426,2,0
426,3,0
426,4,0
426,5,0
426,6,0
426,7,0
426,8,0
426,9,0
427,0,0
427,1,0
427,2,0
427,3,0
427,4,0
427,5,0
427,6,0
427,7,0
427,8,0
427,9,0
428,0,0
428,1,0
428,2,0
428,3,0
428,4,0
428,5,0
428,6,0
428,7,0
428,8,0
428,9,0
429,0,0
429,1,0
429,2,0
429,3,0
429,4,0
429,5,0
429,6,0
429,7,0
429,8,0
429,9,0
430,0,0
430,1,0
430,2,0
430,3,0
430,4,0
430,5,0
430,6,0
430,7,0
430,8,0
430,9,0
431,0,0
431,1,0
431,2,0
431,3,0
431,4,0
431,5,0
431,6,0
431,7,0
431,8,0
431,9,0
432,0,0
432,1,0
432,2,0
432,3,0
432,4,0
432,5,0
432,6,0
432,7,0
432,8,0
432,9,0
433,0,0
433,1,0
433,2,0
433,3,0
433,4,0
433,5,0
433,6,0
433,7,0
433,8,0
433,9,0
434,0,0
434,1,0
434,2,0
434,3,0
434,4,0
434,5,0
434,6,0
434,7,0
434,8,0
434,9,0
435,0,0
435,1,0
435,2,0
435,3,0
435,4,0
435,5,0
435,6,0
435,7,0
435,8,0
435,9,0
436,0,0
436,1,0
436,2,0
436,3,0
436,4,0
436,5,0
436,6,0
436,7,0
436,8,0
436,9,0
437,0,0
437,1,0
437,2,0
437,3,0
437,4,0
437,5,0
437,6,0
437,7,0
437,8,0
437,9,0
438,0,0
438,1,0
438,2,0
438,3,0
438,4,0
438,5,0
438,6,0
438,7,0
438,8,0
438,9,0
439,0,0
439,1,0
439,2,0
439,3,0
439,4,0
439,5,0
439,6,0
439,7,0
439,8,0
439,9,0
440,0,0
440,1,0
440,2,0
440,3,0
440,4,0
440,5,0
440,6,0
440,7,0
440,8,0
440,9,0
441,0,0
441,1,0
441,2,0
441,3,0
441,4,0
441,5,0
441,6,0
441,7,0
441,8,0
441,9,0
442,0,0
442,1,0
442,2,0
442,3,0
442,4,0
442,5,0
442,6,0
442,7,0
442,8,0
442,9,0
443,0,0
443,1,0
443,2,0
443,3,0
443,4,0
443,5,0
443,6,0
443,7,0
443,8,0
443,9,0
444,0,0
444,1,0
444,2,0
444,3,0
444,4,0
444,5,0
444,6,0
444,7,0
444,8,0
444,9,0
445,0,0
445,1,0
445,2,0
445,3,0
445,4,0
445,5,0
445,6,0
445,7,0
445,8,0
445,9,0
446,0,0
446,1,0
446,2,0
446,3,0
446,4,0
446,5,0
446,6,0
446,7,0
446,8,0
446,9,0
447,0,0
447,1,0
447,2,0
447,3,0
447,4,0
447,5,0
447,6,0
447,7,0
447,8,0
447,9,0
448,0,0
448,1,0
448,2,0
448,3,0
448,4,0
448,5,0
448,6,0
448,7,0
448,8,0
448,9,0
449,0,0
449,1,0
449,2,0
449,3,0
449,4,0
449,5,0
449,6,0
449,7,0
449,8,0
449,9,0
450,0,0
450,1,0
450,2,0
450,3,0
450,4,0
450,5,0
450,6,0
450,7,0
450,8,0
450,9,0
451,0,0
451,1,0
451,2,0
451,3,0
451,4,0
451,5,0
451,6,0
451,7,0
451,8,0
451,9,0
452,0,0
452,1,0
452,2,0
452,3,0
452,4,0
452,5,0
452,6,0
452,7,0
452,8,0
452,9,0
453,0,0
453,1,0
453,2,0
453,3,0
453,4,0
453,5,0
453,6,0
453,7,0
453,8,0
453,9,0
454,0,0
454,1,0
454,2,0
454,3,0
454,4,0
454,5,0
454,6,0
454,7,0
454,8,0
454,9,0
455,0,0
455,1,0
455,2,0
455,3,0
455,4,0
455,5,0
455,6,0
455,7,0
455,8,0
455,9,0
456,0,0
456,1,0
456,2,0
456,3,0
456,4,0
456,5,0
456,6,0
456,7,0
456,8,0
456,9,0
457,0,0
457,1,0
457,2,0
457,3,0
457,4,0
457,5,0
457,6,0
457,7,0
457,8,0
457,9,0
458,0,0
458,1,0
458,2,0
458,3,0
458,4,0
458,5,0
458,6,0
458,7,0
458,8,0
458,9,0
459,0,0
459,1,0
459,2,0
459,3,0
459,4,0
459,5,0
459,6,0
459,7,0
459,8,0
459,9,0
460,0,0
460,1,0
460,2,0
460,3,0
460,4,0
460,5,0
460,6,0
460,7,0
460,8,0
460,9,0
461,0,0
461,1,0
461,2,0
461,3,0
461,4,0
461,5,0
461,6,0
461,7,0
461,8,0
461,9,0
462,0,0
462,1,0
462,2,0
462,3,0
462,4,0
462,5,0
462,6,0
462,7,0
462,8,0
462,9,0
463,0,0
463,1,0
463,2,0
463,3,0
463,4,0
463,5,0
463,6,0
463,7,0
463,8,0
463,9,0
464,0,0
464,1,0
464,2,0
464,3,0
464,4,0
464,5,0
464,6,0
464,7,0
464,8,0
464,9,0
465,0,0
465,1,0
465,2,0
465,3,0
465,4,0
465,5,0
465,6,0
465,7,0
465,8,0
465,9,0
466,0,0
466,1,0
466,2,0
466,3,0
466,4,0
466,5,0
466,6,0
466,7,0
466,8,0
466,9,0
467,0,0
467,1,0
467,2,0
467,3,0
467,4,0
467,5,0
467,6,0
467,7,0
467,8,0
467,9,0
468,0,0
468,1,0
468,2,0
468,3,0
468,4,0
468,5,0
468,6,0
468,7,0
468,8,0
468,9,0
469,0,0
469,1,0
469,2,0
469,3,0
469,4,0
469,5,0
469,6,0
469,7,0
469,8,0
469,9,0
470,0,0
470,1,0
470,2,0
470,3,0
470,4,0
470,5,0
470,6,0
470,7,0
470,8,0
470,9,0
471,0,0
471,1,0
471,2,0
471,3,0
471,4,0
471,5,0
471,6,0
471,7,0
471,8,0
471,9,0
472,0,0
472,1,0
472,2,0
472,3,0
472,4,0
472,5,0
472,6,0
472,7,0
472,8,0
472,9,0
473,0,0
473,1,0
473,2,0
473,3,0
473,4,0
473,5,0
473,6,0
473,7,0
473,8,0
473,9,0
474,0,0
474,1,0
474,2,0
474,3,0
474,4,0
474,5,0
474,6,0
474,7,0
474,8,0
474,9,0
475,0,0
475,1,0
475,2,0
475,3,0
475,4,0
475,5,0
475,6,0
475,7,0
475,8,0
475,9,0
476,0,0
476,1,0
476,2,0
476,3,0
476,4,0
476,5,0
476,6,0
476,7,0
476,8,0
476,9,0
477,0,0
477,1,0
477,2,0
477,3,0
477,4,0
477,5,0
477,6,0
477,7,0
477,8,0
477,9,0
478,0,0
478,1,0
478,2,0
478,3,0
478,4,0
478,5,0
478,6,0
478,7,0
478,8,0
478,9,0
479,0,0
479,1,0
479,2,0
479,3,0
479,4,0
479,5,0
479,6,0
479,7,0
479,8,0
479,9,0
480,0,0
480,1,0
480,2,0
480,3,0
480,4,0
480,5,0
480,6,0
480,7,0
480,8,0
480,9,0
481,0,0
481,1,0
481,2,0
481,3,0
481,4,0
481,5,0
481,6,0
481,7,0
481,8,0
481,9,0
482,0,0
482,1,0
482,2,0
482,3,0
482,4,0
482,5,0
482,6,0
482,7,0
482,8,0
482,9,0
483,0,0
483,1,0
483,2,0
483,3,0
